id,source,sentence_1,sentence_2,label,binary-label,sentence_1_bert,sentence_2_bert
boostcamp-sts-v1-train-7402,slack-sampled,닉넴은 미리 사과.. ㅎ,스마트샷이라 자동 필터링...ㅋㅋ,0.0,0.0,닉넴은 미리 사과... ㅎ,스마트샷이라 자동 필터링...ㅋㅋ
boostcamp-sts-v1-train-7404,slack-sampled,여하튼 많이 걷는 것이 최고이긴 합니다. ㅎ,여하튼 모두 몸 건강하시기 바랍니다!,0.0,0.0,여하튼 많이 걷는 것이 최고이긴 합니다.. ㅎ,! 여하튼 모두 몸 건강하시기 바랍니다!
boostcamp-sts-v1-train-7408,petition-sampled,공매도가 악용하는 주식결제기일...당일결제로 바꿔주세요!!,용산 전쟁기념관의 이름을 전쟁 역사관으로 바꿔주세요.,0.0,0.0,공매도가 악용하는건 주식결제기일... 당일결제로 바꿔주세요!!,서울 용산 전쟁기념관의 이름을 전쟁 역사관으로 바꿔주세요.
boostcamp-sts-v1-train-7410,slack-sampled,저도 그래서 샤오미 사이클로.. ㅋㅋㅋ,저도 처음에 이거하는데 몇개월 걸린..ㅋㅋㅋ,0.0,0.0,저도 그래서 샤오미 사이클로... ㅋㅋㅋ,저도 처음에 이거하는데 한 몇개월 걸린.. ㅋㅋㅋ
boostcamp-sts-v1-train-7421,petition-sampled,심각한 항공권 취소수수료 문제(천재지변 관련),신재생에너지 발전설비(태양광) 자격증 활성화 요청,0.0,0.0,가장 심각한 항공권 취소수수료 문제 ( 천재지변 관련 ),신재생에너지 발전설비 ( 태양광 ) 자격증 취득 활성화 요청
boostcamp-sts-v1-train-7422,slack-sampled,지인들하고 이야기 중 맥북 온도 어쩌구저쩌구...하길래 궁금해서 저도 설치해봤습니다.,저도 1년 정도 여러가지 시도들을 해 봤어요..,0.0,0.0,지인들하고 이야기를 중 맥북 온도 어쩌구저쩌구... 하길래 궁금해서 저도 설치해봤습니다.,저도 1년 반 정도 여러가지 시도들을 해 봤어요..
boostcamp-sts-v1-train-7426,petition-rtt,꼭 일어봐 주십시요..꼭,저도 귤좀 주십시요 ..........,0.0,0.0,꼭 일어봐 주십시요..꼭,저도 귤좀 좀 주십시요..........
boostcamp-sts-v1-train-7428,nsmc-sampled,대체; 왜 맨날 해주냐,한국 공군은 대체 왜 지원한걸까,0.0,0.0,대체 ; 왜 맨날 안 해주냐,한국의 공군은 대체 왜 지원한걸까
boostcamp-sts-v1-train-7449,slack-sampled,제주 자연 바닷바람 맞다가 혼탁한 서울 공기가 괜찮을까 염려되었능데 잘 자라주는 것 같아 고맙네요.,땅이 촉촉한 것을 보니 올해 농사가 잘되겠네요.,0.0,0.0,제주의 자연 바닷바람 맞다가 혼탁한 서울 공기가 좀 괜찮을까 염려되었능데 잘 자라주는 것 같아 고맙네요.,땅이 촉촉한 그런 것을 보니 올해 농사가 잘되겠네요.
boostcamp-sts-v1-train-7450,slack-sampled,남인척 객관적인척.... ㅋㅋ,나름 정성 들임.. .ㅋㅋ,0.0,0.0,남인척 객관적인척.... ㅋㅋ,나름 정성이 들임... ㅋㅋ
boostcamp-sts-v1-train-7454,slack-sampled,다음에 저도 데려가주세요오오 고수님들…!!,오오와아아 사진 진짜 고퀄이예요!!,0.0,0.0,"다음에 저도 데려가주세요오오, 고수님들 …!!",! 오오와아아 사진 진짜 고퀄이예요!!
boostcamp-sts-v1-train-7461,petition-sampled,한국감정원 실거래가시스템 전면 페쇄를 요청합니다.,"법무부, 금융감독원 가상화폐 관련 은행계좌 조사 요청합니다.",0.0,0.0,한국감정원 실거래가시스템 전면에 페쇄를 요청합니다.,"법무부, 금융감독원 가상화폐 관련 은행계좌 조사를 요청합니다."
boostcamp-sts-v1-train-7463,petition-sampled,2019 고교입학전형 경기도교육청 정책에 관해,12월에 출범하는 인터넷BJ 정책협의체에 관하여,0.0,0.0,- 2019 고교입학전형 경기도교육청 정책에 관해,12월에 출범하는 한미 인터넷BJ 정책협의체에 관하여
boostcamp-sts-v1-train-7464,slack-sampled,저도 만나서 반가웠습니다~~,저도 반대 니즈가 있어 잠깐 얘기가 오갔지만.. 쉽게 답을 찾지는 못했네요~~,0.0,0.0,저도 만나서 반가웠습니다~~,저도 반대의 니즈가 있어 잠깐의 얘기가 오갔지만.. 쉽게 답을 찾지는 못했네요 ~ ~
boostcamp-sts-v1-train-7467,nsmc-sampled,참 처음엔괜찮았는데 왜 뒤로갈수록 개판이냐?,저도 가면 받고싶어졌는데 어른은 왜 안주나요?,0.0,0.0,나 참 처음엔괜찮았는데 왜 뒤로갈수록 개판이냐?,저도 가면 받고싶어졌는데 어른은 또 왜 안주나요?
boostcamp-sts-v1-train-7472,petition-sampled,각 정당 및 의원들 관련 문자메세지 못보내게 해주세요,주민센터 등 지방자치단체 근무 공무원들 이름표 달고 근무하게 해 주세요.,0.0,0.0,각 정당 및 의원들은 관련 문자메세지 못보내게 해주세요,주민센터 등 지방자치단체 근무 공무원들 이름표 달고 열심히 근무하게끔 해 주세요.
boostcamp-sts-v1-train-7481,nsmc-sampled,"아래 악평은 방영전 알바가 뜬 거 같음, 이작품 제대로임.",견자단거 보고 와서 바로 감상평 쓴다.,0.0,0.0,"아래 악평은 방영전 알바가 뜬건 거 같음, 이작품 제대로임.",견자단거를 보고 와서 바로 감상평 쓴다.
boostcamp-sts-v1-train-7489,nsmc-sampled,왜 구세주 후속작을 내놓았냐고,마틴 스콜세지 감독 작품 찾는데 왜 자꾸 이게 뜨는거지,0.0,0.0,그런데 왜 구세주 후속작을 내놓았냐고,마틴 스콜세지 감독 작품 찾는데 왜 자꾸만 이게 뜨는거지
boostcamp-sts-v1-train-7493,slack-sampled,금요일 마지막까지 화이링입니다~!,저는 매주 일요일 오전 10시에 갑니다!!,0.0,0.0,금요일 마지막까지 화이링입니다~!,그래서 저는 매주 일요일 오전 10시에 갑니다!!
boostcamp-sts-v1-train-7503,slack-sampled,썸네일 보고 일단 클릭해보지 않을 수 없었던 플리,불리고 싶은 닉네임이 활용되지 않을 수 있음,0.0,0.0,썸네일 보고 일단은 클릭해보지 않을 수 없었던 플리,불리고 싶은 닉네임이 활용되지 않을 수는 있음
boostcamp-sts-v1-train-7511,slack-sampled,다양한 프로젝트 썰도 많이 말씀해주셔서 테드톡 한 편을 들은 것 같았습니다 ㅋㅋㅋ,진솔하게 다양한 피드백을 주셔서 내년을 준비하는 데에도 많은 도움이 될 것 같습니다.,0.0,0.0,다양한 프로젝트 썰도 많이 말씀해주셔서 오늘 테드톡 한 편을 들은 것도 같았습니다 ㅋㅋㅋ,진솔하게 다양한 피드백을 많이 해 주셔서 내년을 준비하는 데에도 많은 도움이 될 것 같습니다.
boostcamp-sts-v1-train-7515,slack-sampled,“꿈있고 열정이 있는 회사“!,“색상이 있는게 좋다!” 하시는 분들은 1번,0.0,0.0,: “ 꿈있고 열정이 있는 회사 “!,“ 색상이 있는게 좋다! ” 하시는 분들은 클릭 1번
boostcamp-sts-v1-train-7518,petition-sampled,평창올림픽 성공을 위한 작은 홍보 제안,대한민국 자존심 회복을 위한 스웨덴과의 스포츠대결 제안,0.0,0.0,평창올림픽 성공을 위한 더 작은 홍보 제안,대한민국 자존심의 회복을 위한 스웨덴과의 스포츠대결 제안
boostcamp-sts-v1-train-7538,nsmc-sampled,굳이 논리적일 필요는 없다,꼭 가족만이 정답일 필요는 없는 것 같다.,0.0,0.0,굳이 너무 논리적일 필요는 없다,꼭 한 가족만이 정답일 필요는 없는 것 같다.
boostcamp-sts-v1-train-7543,petition-sampled,수질오염을 막을수있는 간단한 방법이 있습니다!!,생존 가능한 수면을 취할 수 있는 시간을 주세요.,0.0,0.0,수질오염을 막을수있는 간단한 예방 방법이 있습니다!!,생존이 가능한 수면을 취할 수 있는 시간을 주세요.
boostcamp-sts-v1-train-7551,slack-sampled,삶이 무료할 땐 휴가를!!!!,우왕 점수차 벌리며 1등!!!,0.0,0.0,삶이 무료할 때 땐 휴가를!!!!,우왕 우왕 점수차 벌리며 1등!!!
boostcamp-sts-v1-train-7559,slack-sampled,이 채널에 미리 들어오신 분들 헷갈리실 수 있을 것 같은데요!,정말 재미난 이야기들을 나누실 수 있을 것 같아요~~!,0.0,0.0,이 채널에서 미리 들어오신 분들 헷갈리실 걸 수 있을 것 같은데요!,그래서 정말 재미난 이야기들을 나누실 수 있을 것 같아요 ~ ~!
boostcamp-sts-v1-train-7564,slack-sampled,여러 생각을 하게 만드는 군요!!,작은 건데 참 설레게 만드는~,0.0,0.0,여러 생각을 하게 만드는 군요 군요!!,작은 ~ 건데 참 설레게 만드는 ~
boostcamp-sts-v1-train-7578,slack-sampled,대박. 6분대면 초대박인데요.,다른 분들은 5키로 7분땡으로 클리어하셨습니다.,0.0,0.0,대박. 6분대면 초대박인데요.,다른 분들은 5키로 7분땡으로 해서 클리어하셨습니다.
boostcamp-sts-v1-train-7580,slack-sampled,직접 가서 먹으니 뜨끈한 우동이 같이 나와서 한그릇 더 시켰어요~,12월에 한 번 더 맛있는 거 먹자고 이야기하며 마무리하였습니다!,0.0,0.0,그리고 직접 가서 먹으니 뜨끈한 우동이 같이 나와서 한그릇 더 추가 시켰어요 ~,12월에 한 두 번 더 맛있는 거 먹자고 이야기하며 마무리하였습니다!
boostcamp-sts-v1-train-7582,petition-sampled,"간판, 광고물, 홍보물 등에 반드시 한글 병기를 원칙으로 해주세요","파견직, 도급직, 비정규집 불법하도급 특별 단속 하시기 바랍니다",0.0,0.0,"또 간판, 광고물, 홍보물 등에 반드시 한글 병기를 원칙으로 해주세요","파견직, 도급직, 비정규집 불법하도급을 특별 단속 하시기 바랍니다"
boostcamp-sts-v1-train-7587,nsmc-sampled,원본 영어판은 영국식발음이 정말좋아요.,. 감독판은시간이 넘는데..,0.0,0.0,원본의 영어판은 영국식발음이 정말좋아요.,. 감독판은시간이 넘는데..
boostcamp-sts-v1-train-7594,slack-sampled,꺄아 아름다우신 !,와아 매우매우 환영합니다,0.0,0.0,꺄아 아름다우신 !,와아 매우매우 환영합니다
boostcamp-sts-v1-train-7603,petition-sampled,교과서 가볍게 만들어주세요,초등학교 체육시간 만들어주세요,0.0,0.0,교과서 가볍게 만들어주세요,초등학교 체육시간 만들어주세요
boostcamp-sts-v1-train-7604,petition-sampled,국정원 특활비로 명품~ 적폐청산 앞으로의 방침,김정은이의 선처에 의한 평화~ 기똥찹니다. !!,0.0,0.0,국정원 특활비로 명품 ~ 적폐청산 ~ 앞으로의 방침,~ 김정은이의 선처에 의한 평화 ~ 기똥찹니다.!!
boostcamp-sts-v1-train-7605,petition-sampled,운전기사 인권도 찾아주세요.,실험동물 안락사를 막아주세요.,0.0,0.0,운전기사 인권도 찾아주세요.,실험동물 안락사를 막아주세요.
boostcamp-sts-v1-train-7610,nsmc-sampled,무슨 공익들이 교관 조교하는느낌이야 ..,그리고 대학생들이 어디 시골가서 찍은 느낌..,0.0,0.0,무슨 공익들이 교관을 조교하는느낌이야..,그리고 대학생들이랑 어디 시골가서 찍은 느낌..
boostcamp-sts-v1-train-7612,petition-sampled,방북요청이 있으면 방북하지 말고 김 정은를 서울로 역 초대할 의향은 없는지요?,공정거래위원회는 인원보강요청과 누구를 위한 기관인지요?,0.0,0.0,방북요청이 있으면 굳이 방북하지 말고 김 정은를 서울로 서울 역 초대할 의향은 없는지요?,그럼 공정거래위원회는 인원보강요청과 누구를 위한 기관인지요?
boostcamp-sts-v1-train-7619,petition-sampled,한국어를 써 주십시오.,법을 조금 바꿔주십시오..,0.0,0.0,한국어를 써 주십시오.,법을 조금 바꿔주십시오..
boostcamp-sts-v1-train-7622,nsmc-sampled,그걸 믿고 한국에서 비싸게 수입했는데..,아.. 이걸 왜 이제야 봤을까요..,0.0,0.0,. 그걸 믿고 한국에서 비싸게 수입했는데..,아.. 이걸 대체 왜 이제야 봤을까요..
boostcamp-sts-v1-train-7623,nsmc-sampled,"아니면, 내가 악몽을 꾸고 있는 걸까?",생명의 위협을 받았던 걸까?,0.0,0.0,"아니면, 내가 악몽을 계속 꾸고 있는 걸까?",생명의 위협을 받았던 건 걸까?
boostcamp-sts-v1-train-7625,petition-sampled,경비원 최저임금인상에 주민들의꼼수가..,국회의원의 꼼수에 분노합니다. (월급 인상 반대!),0.0,0.0,경비원 최저임금인상에 주민들의꼼수가..,국회의원의 꼼수에 분노합니다.! ( 월급 인상 반대! )
boostcamp-sts-v1-train-7631,slack-sampled,그리고 노력하셨지만 사진 비율은 어쩔수 없었네요..ㅋㅋ,ㅋㅋ 커피는 성공적으로 먹었습니다...,0.0,0.0,"그리고 노력하셨지만, 사진 비율은 어쩔수 없었네요.. ㅋㅋ",. ㅋㅋ 커피는 성공적으로 먹었습니다...
boostcamp-sts-v1-train-7633,slack-sampled,저 상태로 살아있는거에요??,?? 진짜 하고싶으신거에요?,0.0,0.0,저 상태로 살아있는거에요??,?? 진짜 하고싶으신거에요?
boostcamp-sts-v1-train-7634,nsmc-sampled,여자는 짐작만가지고 움직이지 않아요'이요원의 이말이 와닿는 요즘..,형사에겐 디저트가 없다'하고는 또다른 재미가 있네....,0.0,0.0,여자는'짐작만가지고 움직이지 않아요'이요원의 이말이 와닿는 요즘..,형사에겐 디저트가'없다'하고는 또다른 재미가 있네....
boostcamp-sts-v1-train-7637,slack-sampled,물론 실물도 아이돌 같으심,첫번째 사진은 AI 모델러가 아니라 그냥 모델 같으십니다ㅎㅎ,0.0,0.0,물론 실물도 다 아이돌 같으심,첫번째 사진은 AIR 모델러가 아니라 그냥 모델 같으십니다ㅎㅎ
boostcamp-sts-v1-train-7650,nsmc-sampled,참 니네들도 기자냐?,참 무슨의도인지 ㅠ,0.0,0.0,참 니네들도 기자냐?,참 무슨의도인지 ㅠ
boostcamp-sts-v1-train-7651,petition-sampled,매년 빼앗기는 연차를 돌려받을 수 있게 해주세요.,"퇴직금 중간 정산, 반드시 받을 수 있게 개선하라.",0.0,0.0,매년 빼앗기는 연차 연차를 돌려받을 수 있게 해주세요.,"퇴직금 중간 정산, 퇴직금 반드시 받을 수 있게 개선하라."
boostcamp-sts-v1-train-7654,slack-sampled,한 달에 10개까지만 무료.,50개중 11개가 홍콩에.,0.0,0.0,단 한 달에 10개까지만 무료.,50개중 11개가 홍콩에.
boostcamp-sts-v1-train-7662,nsmc-sampled,수준급 감독이 대충 날림으로 만들다.,b급 영화는 이렇게 만드는 거다!,0.0,0.0,수준급 감독이 대충 날림으로만 만들다.,b급급 영화는 이렇게 만드는 거다!
boostcamp-sts-v1-train-7663,slack-sampled,경사 7~8도로 40마일 정도 가다가 입구부턴 좀 가파라지면서 고산병 증세 오더라고요,"해외 직구인데도 2, 3일 정도 만에 와서 저렴하게 살 수 있대용",0.0,0.0,경사 7 ~ 8도로 40마일 정도 정도 가다가 이제 입구부턴 좀 가파라지면서 고산병 증세 오더라고요,"해외 직구인데도 2, 3일 정도 만에 와서 저렴하게도 잘 살 수 있대용"
boostcamp-sts-v1-train-7671,nsmc-sampled,값으로 헤아릴 수 없는 보물은 바로 역사다.,욕과 선정성으로만 대중을 잡을 수는 없다.,0.0,0.0,"값으로 헤아릴 수 없는 보물은, 바로 역사다.",욕과 선정성으로만으로 대중을 잡을 수는 없다.
boostcamp-sts-v1-train-7676,nsmc-sampled,실제 군대는 좀 달랐지만 ㅋ,주제는 달랐지만 케빈에대하여 보면서 이 영화가 생각났음.,0.0,0.0,실제 군대는 좀 많이 달랐지만 ㅋ,주제는 달랐지만 케빈에대하여 보면서 문득 이 영화가 생각났음.
boostcamp-sts-v1-train-7680,nsmc-sampled,벅스라이프에 캐 관광 ㅋㅋ,랄프 파인즈 나와서 좋은거 빼고는 잉글리쉬 페이션트아류작 같아서 실망,0.0,0.0,벅스라이프에 캐 관광중 ㅋㅋ,랄프 파인즈 나와서 좋은거 빼고는 잉글리쉬 페이션트아류작품 같아서 실망
boostcamp-sts-v1-train-7694,slack-sampled,역시나 초반 주제는 채용과 관련된 내용들이었는데 피플팀 걱정을 많이 해주셔서 정말 감사했습니다.^^,오랜만에 모델 관련 토크를 했더니 참 재밌었습니다.,0.0,0.0,"역시나, 초반 주제는 블라인드 채용과 관련된 내용들이었는데 피플팀 걱정을 많이 해주셔서 정말 감사했습니다. ^ ^",오랜만에 모델 관련 토크를 한다고 했더니 참 재밌었습니다.
boostcamp-sts-v1-train-7704,slack-sampled,제 친구도 주문해보려구요!,제 픽도 밥솥에 들어간거요!!!,0.0,0.0,제 친구도 주문해보려구요!,제가 픽도 밥솥에 들어간거요!!!
boostcamp-sts-v1-train-7707,slack-sampled,그렇다고 실적이 나쁜 것도 아닙니다.,팔지 않으면 손실이 아닙니다 ..!,0.0,0.0,그렇다고 실적이 나쁜 나쁜 것도 아닙니다.,! 팔지 않으면 손실이 아닙니다..!
boostcamp-sts-v1-train-7708,nsmc-sampled,원피스가 최고지 ㅠㅠ,해피 엔딩으로 해주지ㅜㅜ,0.0,0.0,원피스가 최고지 ㅠㅠ,해피 엔딩으로 해주지ㅜㅜ
boostcamp-sts-v1-train-7711,petition-sampled,아동학대 기관 운영 못하게 해주세요,어린이집 원장이 보육교사 겸임을 못하게 해주세요.,0.0,0.0,아동학대 기관 운영을 못하게 해주세요,어린이집 원장이 보육교사의 겸임을 못하게 해주세요.
boostcamp-sts-v1-train-7712,petition-sampled,초등학교 저학년 영어교육 관련 청원입니다.,꼭 좀 봐주세요. 온라인상 댓글 관련 청원입니다.,0.0,0.0,초등학교 저학년 영어교육 관련한 청원입니다.,꼭 좀 봐주세요. 온라인상 악성 댓글 관련 청원입니다.
boostcamp-sts-v1-train-7713,slack-sampled,3명이 한달 정도 하면 만들 수 있음;;,저는 키가 커서 거의 끝에서 끝까지 올렸다가 내려야 함;;,0.0,0.0,3명이 한달 정도만 하면 만들 수 있음 ; ;,저는 키가 커서 거의 끝에서 끝까지 올렸다가 내려야 한다고 함 ; ;
boostcamp-sts-v1-train-7716,nsmc-sampled,얻기 위해선 싸워야 한다 남이든 내가 되든,모든 것을 내려놓고 보면 된다.,0.0,0.0,부를 얻기 위해선 싸워야 한다 남이든 내가 되든,이제 모든 것을 내려놓고 보면 된다.
boostcamp-sts-v1-train-7724,slack-sampled,회의가 다 튕기는 경험을 했네요..,차세대 인식기 넘 멋진 말이네요..,0.0,0.0,회의가 다 튕기는 그런 경험을 했네요..,차세대 인식기가 넘 멋진 말이네요..
boostcamp-sts-v1-train-7736,nsmc-sampled,반고흐 싱크로율 %!!,최고의 로드코미디 뮤비!!!,0.0,0.0,반고흐 싱크로율 %!!,최고의 로드코미디 뮤비!!!
boostcamp-sts-v1-train-7737,slack-sampled,운동다음 음식은 정말 최고.,허벅지 근육량은 정말 중요합니다.,0.0,0.0,운동다음 음식은 정말 정말 최고.,허벅지의 근육량은 정말 중요합니다.
boostcamp-sts-v1-train-7742,slack-sampled,저 이거 나오자마자 들었는데...,오 저 이거 사고 싶은데 어떤가요...!!,0.0,0.0,저 이거 방송 나오자마자 들었는데...,아 오 저 이거 사고 싶은데 어떤가요...!!
boostcamp-sts-v1-train-7749,slack-sampled,"아, 이 이 글을 보며… 테니스 그만 땡땡이 치고 열심히 배워야겠다고 다짐! ㅎㅎ",아 세상에… 저런 오븐이라니…세상에…이 영상 힐받네요..!!,0.0,0.0,"아, 오늘 이 이 글을 보며 …. 테니스 그만 땡땡이 치고 열심히 배워야겠다고 다짐! ㅎㅎ",아 세상에 … 이 저런 오븐이라니 … 세상에 … 이 영상 힐받네요..!!
boostcamp-sts-v1-train-7759,petition-sampled,오늘 태양의신전 오픈/ 토벌권 하한가 조정좀 해주세요.,분당-강남역-서울역 연결해주었던 1005-1 심야 시간 부활 부탁드립니다!,0.0,0.0,오늘 태양의신전 오픈 / 토벌권 하한가로 조정좀 해주세요.,분당 - 강남역 - 서울역을 연결해주었던 1005 - 1 심야 시간 부활 부탁드립니다!
boostcamp-sts-v1-train-7761,nsmc-sampled,한마디로 '지렁이도 밟으면 꿈틀거린다'.,잔잔함속에 커다란 삶의 꿈틀거림이느껴진다,0.0,0.0,그리고 한마디로'지렁이도 밟으면 꿈틀거린다 '.,잔잔함속에 커다란 우리 삶의 꿈틀거림이느껴진다
boostcamp-sts-v1-train-7767,slack-sampled,이렇게 또 자연스럽게 헤드셋에 영업당하게 되고...,이렇게 또 우리 회사 웨이 교육받고 갑니다...,0.0,0.0,. 이렇게 또 자연스럽게 헤드셋에 영업당하게 되고...,. 이렇게 또 우리 회사 웨이 교육받고 갑니다...
boostcamp-sts-v1-train-7773,slack-sampled,저 결국 gv60 검색해봤습니다,처음으로 흑백필름 현상해봤어요.,0.0,0.0,저 결국 gv60으로 검색해봤습니다,처음으로 흑백필름 현상해봤어요.
boostcamp-sts-v1-train-7775,slack-sampled,교대역.... 한번가봐야겠군요.. ㅎ 츄릅,어차피 저희 둘은 만날거니까.. ㅎ,0.0,0.0,교대역.... 한번가봐야겠군요.. ㅎ. 츄릅,어차피 저희 둘은 안 만날거니까.. ㅎ
boostcamp-sts-v1-train-7784,petition-sampled,북한 이러고선 또 미사일 날릴거냐?,문재인씨 올림픽을 남북올림픽으로 변질시킬겁니까??,0.0,0.0,그럼 북한 이러고선 또 미사일 날릴거냐?,왜 문재인씨 올림픽을 남북올림픽으로 변질시킬겁니까??
boostcamp-sts-v1-train-7789,slack-sampled,나름 조용한 스벅이라 ㅎㅎ,오호 스피커의 힘?! ㅎㅎ,0.0,0.0,그래도 나름 조용한 스벅이라 ㅎㅎ,ㅎㅎ 오호 스피커의 힘?! ㅎㅎ
boostcamp-sts-v1-train-7791,nsmc-sampled,코믹과 액션.. 진짜 밸런스 최고 ㅋㅋ,"일본식.. 고스트.. 아니, 일본판 식스센스~!",0.0,0.0,. 코믹과 액션.. 진짜 밸런스 최고 ㅋㅋ,"일본식.. 고스트.. 아니,, 일본판 식스센스 ~!"
boostcamp-sts-v1-train-7792,petition-sampled,강문대 신임 청와대 사회조정비서관에 대하여,인천공항공사 신임 사장 취임 건 -낙하산 인사-,0.0,0.0,강문대 신임 청와대 사회조정비서관에게 대하여,인천공항공사 신임 사장 취임 건인 - 낙하산 인사 -
boostcamp-sts-v1-train-7793,slack-sampled,한 번 문의 드려 볼게요~~,담엔 전사 공지 한 번 떄려주세요!!,0.0,0.0,한 번 문의 드려 봐 볼게요 ~ ~,담엔 전사 관련 공지 한 번 떄려주세요!!
boostcamp-sts-v1-train-7799,slack-sampled,아니면 국내에 위치해 있나요?,회사에 안효섭 있나요?,0.0,0.0,아니면 국내에 따로 위치해 있나요?,회사에 안효섭 있나요?
boostcamp-sts-v1-train-7801,nsmc-sampled,아 이거쓰면 스포구나,이거 먼 영화임 ㅡㅡ,0.0,0.0,아 이거쓰면 스포구나,이거 먼 옛날 영화임 ㅡㅡ
boostcamp-sts-v1-train-7803,petition-sampled,지구단위계획구역에서 풀어 주세요,영업용 넘버 규제에서 풀어 주세요,0.0,0.0,지구단위계획구역에서 풀어 주세요,기존 영업용 넘버 규제에서 풀어 주세요
boostcamp-sts-v1-train-7804,slack-sampled,리버스 프록시를 이용해서도 할 수 있을것 같네요,관련 논의나 컨소시엄 구축에도 저희가 참여할 수 있으면 좋을것 같습니다,0.0,0.0,리버스 프록시를 이용해서도 할할 수 있을것 같네요,다만 관련 논의나 컨소시엄의 구축에도 저희가 참여할 수 있으면 좋을것 같습니다
boostcamp-sts-v1-train-7807,slack-sampled,이런것이 정말 위험이죠.,정말 불가능이 없네요.,0.0,0.0,이런것이 정말 위험이죠.,정말 불가능이 없네요.
boostcamp-sts-v1-train-7813,slack-sampled,다음번에는 롤도 같이 하기로 약속하며 짧았지만 즐거운 이야기 시간이였습니다!,언젠가 꼭 즐거운 취미 생활에 정착하게 되면 서로에게 알려주기로하며 마무리했습니다!,0.0,0.0,다음번에는 롤도 같이 하기로 약속하며 짧았지만 즐거운 이야기의 시간이였습니다!,언젠가 꼭 즐거운 즐거운 취미 생활에 정착하게게 되면 서로에게 알려주기로하며 마무리했습니다!
boostcamp-sts-v1-train-7817,petition-sampled,불법노동자 왜 한국에서 일하게하는가요,왜 군필자 남성들은 군대가는게 당연한 것인가요??,0.0,0.0,불법노동자를 왜 한국에서 일하게하는가요,왜 군필자 남성들은 무조건 군대가는게 당연한 것인가요??
boostcamp-sts-v1-train-7826,nsmc-sampled,"엔딩크래딧이 올라가고,개월동안 지켜온 금연에 심각한 위기가 온다.","주인공들 사이의 발전에 개연성도 떨어지고 화면, 내용이 여러 영화의 짜집기 같다.",0.0,0.0,"엔딩크래딧이 올라가고, 개월동안 지켜온 금연에 심각한 재정 위기가 온다.","주인공들 사이의 발전에 개연성도 떨어지고 화면, 내용이 여러 모로 영화의 짜집기와 같다."
boostcamp-sts-v1-train-7827,slack-sampled,저는 그냥 잔디 밟으러 가야할듯합니다만 ㅎㅎㅎ,저는 카누 들고 가겠습니다!! ㅋㅋ,0.0,0.0,저는 그냥 잔디 밟으러 가야할듯합니다만. ㅎㅎㅎ,그럼 저는 카누 들고 가겠습니다!! ㅋㅋ
boostcamp-sts-v1-train-7830,slack-sampled,ㅋㅋ 사다리타기로 한분만 제외당할수 있으십니다..!!,단체 촬영을 도와주실 분을 구함니다...!!!,0.0,0.0,ㅋㅋ 사다리타기로 한분만에 제외당할수 있으십니다..!!,단체 촬영을 위해 도와주실 분을 구함니다...!!!
boostcamp-sts-v1-train-7834,petition-sampled,대한민국에 응급 의학센터나 이를 위한 시스템을 더 확충해주세요,"공정한 나라, 공정한 기회를 위한 나라장터 입찰 시스템을 개선해 주세요.",0.0,0.0,대한민국에 응급 의학센터나 이를 위한 의료 시스템을 더 확충해주세요,"공정한 나라, 공정한 기회를 위한 나라장터 입찰의 시스템을 개선해 나가 주세요."
boostcamp-sts-v1-train-7838,nsmc-sampled,어찌 이 느낌을 한 줄의 글로 표현할 수 있을까...,살의 나를 만난다면 난 무슨 말을 해줄 수 있을까...,0.0,0.0,어찌 이 느낌을 한 줄의 한 글로 표현할 수 있을까...,살의 나를 만난다면 난 무슨 말을 해줄 수나 있을까...
boostcamp-sts-v1-train-7839,petition-sampled,큐넷 시험시간중 화장실 이용하게 해주세요!!,어린이집 CCTV실시간 모니터링 가능하게 해주세요,0.0,0.0,! 큐넷 시험시간중 화장실 이용하게 해주세요!!,어린이집 어린이집 CCTV실시간 모니터링 가능하게 해주세요
boostcamp-sts-v1-train-7840,slack-sampled,네 충전 진행하겠습니다!,앗 네! 추가하겠습니다!,0.0,0.0,네 충전 진행하겠습니다!,앗 네! 추가하겠습니다!
boostcamp-sts-v1-train-7841,petition-sampled,왜 우리선수들은 태극기를 달면 안되나요?,왜 공공기관의잘못을 우리가 뒤집어 써야 합니까?,0.0,0.0,"왜, 우리선수들은 태극기를 달면 안되나요?",왜 모든 공공기관의잘못을 우리가 뒤집어 써야 합니까?
boostcamp-sts-v1-train-7846,petition-sampled,1년만에 이렇게 될수가 있나?,1년의 회계연도를 변경할 수 있을까요?,0.0,0.0,1년만에 이렇게 될수가 어디 있나?,1년의 회계 회계연도를 변경할 수 있을까요?
boostcamp-sts-v1-train-7854,slack-sampled,와 부럽... ㅠ ㅎ,대박… 조만간 꼭 갑니다….ㅋㅋ,0.0,0.0,와 부럽.... ㅠ ㅎ,대박 … 조만간 꼭 한국 갑니다 …. ㅋㅋ
boostcamp-sts-v1-train-7859,slack-sampled,현재 올려주신 내용을 토대로 ver1.1 페이지를 만들었습니다.,오늘 점심에 <PERSON> 님과 1:1 식사를 했습니다.,0.0,0.0,"현재 올려주신 내용을 토대로, ver1. 1 페이지를 만들었습니다.",오늘 점심에 < PERSON > 님과 함께 1 : 1 식사를 했습니다.
